"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
1135,13_C0740,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
1139,13_C0741,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
1143,13_C0742,,"Sodium nitrate",NaNO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1147,13_C0743,,"Sodium nitrate",NaNO3,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1151,13_C0744,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
1299,13_C0745,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1303,13_C0746,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
1307,13_C0747,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1311,13_C0748,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
1315,13_C0749,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","20% (w/v)",,,,,,
1319,13_C0750,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","10% (w/v)",,,,,,
1323,13_C0751,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1327,13_C0752,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
1331,13_C0753,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
1335,13_C0754,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
1339,13_C0755,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1343,13_C0756,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
1491,13_C0757,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
1495,13_C0758,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1499,13_C0759,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
1503,13_C0760,,"Ammonium thiocyanate",NH4SCN,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","20% (w/v)",,,,,,
1507,13_C0761,,"Ammonium thiocyanate",NH4SCN,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1511,13_C0762,,"Ammonium thiocyanate",NH4SCN,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
1515,13_C0763,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
1519,13_C0764,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
1523,13_C0765,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1527,13_C0766,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
1531,13_C0767,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1535,13_C0768,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
2,13_C0769,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
6,13_C0770,,"Ammonium chloride",NH4Cl,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
10,13_C0771,,"Ammonium nitrate",NH4NO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
14,13_C0772,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
18,13_C0773,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
22,13_C0774,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
26,13_C0775,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
30,13_C0776,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
34,13_C0777,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
38,13_C0778,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
42,13_C0779,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
46,13_C0780,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
194,13_C0781,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
198,13_C0782,,"Lithium bromide",LiBr,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
202,13_C0783,,"Lithium bromide",LiBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
206,13_C0784,,"Lithium bromide",LiBr,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
210,13_C0785,,"Lithium bromide",LiBr,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
214,13_C0786,,"Lithium chloride",LiCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
218,13_C0787,,"Lithium chloride",LiCl,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
222,13_C0788,,"Lithium chloride",LiCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
226,13_C0789,,"Lithium chloride",LiCl,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
230,13_C0790,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
234,13_C0791,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
238,13_C0792,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
386,13_C0793,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
390,13_C0794,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
394,13_C0795,,"Potassium acetate",KC2H3O2,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
398,13_C0796,,"Potassium acetate",KC2H3O2,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
402,13_C0797,,"Potassium bromide",KBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
406,13_C0798,,"Potassium bromide",KBr,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
410,13_C0799,,"Potassium bromide",KBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
414,13_C0800,,"Potassium carbonate",K2CO3,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
418,13_C0801,,"Potassium carbonate",K2CO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
422,13_C0802,,"Potassium carbonate",K2CO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
426,13_C0803,,"Potassium carbonate",K2CO3,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
430,13_C0804,,"Potassium chloride",KCl,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
578,13_C0805,,"Potassium chloride",KCl,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
582,13_C0806,,"Potassium chloride",KCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
586,13_C0807,,"Potassium nitrate",KNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
590,13_C0808,,"Potassium nitrate",KNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
594,13_C0809,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
598,13_C0810,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
602,13_C0811,,"Potassium thiocyanate",KSCN,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
606,13_C0812,,"Potassium thiocyanate",KSCN,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
610,13_C0813,,"Rubidium chloride",RbCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
614,13_C0814,,"Rubidium chloride",RbCl,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
618,13_C0815,,"Rubidium chloride",RbCl,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
622,13_C0816,,"Sodium bromide",NaBr,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
770,13_C0817,,"Sodium bromide",NaBr,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
774,13_C0818,,"Sodium chloride",NaCl,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
778,13_C0819,,"Sodium chloride",NaCl,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
782,13_C0820,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
786,13_C0821,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
790,13_C0822,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
794,13_C0823,,"Sodium nitrate",NaNO3,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
798,13_C0824,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
802,13_C0825,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
806,13_C0826,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
810,13_C0827,"HR Crystal Screen Cryo - 21","Magnesium Acetate tetrahydrate tetrahydrate",,0.2M,"Sodium Cacodylate trihydrate","0.1 M",6.5,"2-Methyl-2,4-pentanediol","30% (v/v)",,,,,,
814,13_C0828,"HR Crystal Screen Cryo - 46","Calcium acetate hydrate",,"0.16 M","Sodium Cacodylate trihydrate","0.08 M",6.5,"PEG 8000","14.4% (w/v)","Glycerol ","20% (v/v)",,,,
962,13_C0829,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
966,13_C0830,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
970,13_C0831,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
974,13_C0832,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
978,13_C0833,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
982,13_C0834,,"Ammonium thiocyanate",NH4SCN,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
986,13_C0835,,"Ammonium thiocyanate",NH4SCN,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
990,13_C0836,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
994,13_C0837,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
998,13_C0838,"HR Crystal Screen Cryo - 37","Sodium Acetate trihydrate",,"0.07 M",,,4.6,"PEG 4000","5.6% (w/v)","Glycerol ","30% (v/v)",,,,
1002,13_C0839,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
1006,13_C0840,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
1154,13_C0841,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
1158,13_C0842,,"Ammonium chloride",NH4Cl,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1162,13_C0843,,"Ammonium chloride",NH4Cl,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
1166,13_C0844,,"Ammonium nitrate",NH4NO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1170,13_C0845,,"Ammonium nitrate",NH4NO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
1174,13_C0846,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
1178,13_C0847,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
1182,13_C0848,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
1186,13_C0849,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1190,13_C0850,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
1194,13_C0851,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
1198,13_C0852,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
1346,13_C0853,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1350,13_C0854,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
1354,13_C0855,"HR Crystal Screen Cryo - 22","Sodium Acetate trihydrate",,0.17M,"Tris Hydrochloride",0.085M,8.5,"PEG 4000","25.5% (w/v)","Glycerol ","15% (v/v)",,,,
1358,13_C0856,,"Lithium bromide",LiBr,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1362,13_C0857,,"Lithium bromide",LiBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
1366,13_C0858,,"Lithium bromide",LiBr,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
1370,13_C0859,,"Lithium bromide",LiBr,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
1374,13_C0860,,"Lithium chloride",LiCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1378,13_C0861,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
1382,13_C0862,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1386,13_C0863,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1390,13_C0864,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
98,13_C0865,,"Potassium acetate",KC2H3O2,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
102,13_C0866,,"Potassium bromide",KBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
106,13_C0867,,"Potassium bromide",KBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
110,13_C0868,,"Potassium bromide",KBr,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
114,13_C0869,,"Potassium bromide",KBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
118,13_C0870,,"Potassium carbonate",K2CO3,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
122,13_C0871,,"Potassium carbonate",K2CO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
126,13_C0872,,"Potassium carbonate",K2CO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
130,13_C0873,,"Potassium chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
134,13_C0874,,"Potassium chloride",KCl,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
138,13_C0875,,"Potassium nitrate",KNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
142,13_C0876,,"Potassium nitrate",KNO3,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
290,13_C0877,,"Potassium nitrate",KNO3,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
294,13_C0878,"HR Crystal Screen Cryo - 38","Sodium Citrate tribasic dihydrate",,"1.26 M",HEPES-Na,"0.09 M",7.5,,,"Glycerol ","10% (v/v)",,,,
298,13_C0879,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
302,13_C0880,"HR Crystal Screen Cryo - 26","Ammonium acetate",,0.2M,"Sodium Citrate tribasic dihydrate",0.1M,5.6,"2-Methyl-2,4-pentanediol","30% (v/v)",,,,,,
306,13_C0881,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
310,13_C0882,,"Potassium thiocyanate",KSCN,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
314,13_C0883,,"Potassium thiocyanate",KSCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
318,13_C0884,,"Potassium thiocyanate",KSCN,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
322,13_C0885,,"Rubidium chloride",RbCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
326,13_C0886,,"Rubidium chloride",RbCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
330,13_C0887,,"Rubidium chloride",RbCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
334,13_C0888,,"Sodium bromide",NaBr,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
482,13_C0889,,"Sodium bromide",NaBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
486,13_C0890,,"Sodium chloride",NaCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
490,13_C0891,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
494,13_C0892,,"Sodium nitrate",NaNO3,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
498,13_C0893,,"Sodium nitrate",NaNO3,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
502,13_C0894,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
506,13_C0895,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
510,13_C0896,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
514,13_C0897,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
518,13_C0898,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
522,13_C0899,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
526,13_C0900,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
674,13_C0901,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
678,13_C0902,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
682,13_C0903,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
686,13_C0904,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
690,13_C0905,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
694,13_C0906,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
698,13_C0907,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
702,13_C0908,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
706,13_C0909,,"Ammonium thiocyanate",NH4SCN,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
710,13_C0910,,"Ammonium thiocyanate",NH4SCN,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
714,13_C0911,,"Ammonium thiocyanate",NH4SCN,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
718,13_C0912,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
866,13_C0913,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
870,13_C0914,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
874,13_C0915,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","80% (v/v)",,,,,,
878,13_C0916,,"Ammonium bromide",NH4Br,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","80% (v/v)",,,,,,
882,13_C0917,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","80% (v/v)",,,,,,
886,13_C0918,,"Ammonium chloride",NH4Cl,"0.1 M",Tris,"0.1 M",8,"PEG 400","80% (v/v)",,,,,,
890,13_C0919,,"Ammonium nitrate",NH4NO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","60% (v/v)",,,,,,
894,13_C0920,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 400","20% (v/v)",,,,,,
898,13_C0921,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 400","20% (v/v)",,,,,,
902,13_C0922,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","20% (v/v)",,,,,,
906,13_C0923,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","20% (v/v)",,,,,,
