"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
939,17_C0727,,"Potassium chloride",KCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
943,17_C0728,,"Potassium nitrate",KNO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
947,17_C0729,,"Potassium nitrate",KNO3,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","20% (w/v)",,,,,,
951,17_C0730,,"Potassium nitrate",KNO3,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
955,17_C0731,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
959,17_C0732,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
1107,17_C0733,,"Potassium thiocyanate",KSCN,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","20% (w/v)",,,,,,
1111,17_C0734,,"Potassium thiocyanate",KSCN,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1115,17_C0735,,"Rubidium chloride",RbCl,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
1119,17_C0736,,"Rubidium chloride",RbCl,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
1123,17_C0737,,"Sodium bromide",NaBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1127,17_C0738,,"Sodium bromide",NaBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
1131,17_C0739,,"Sodium chloride",NaCl,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","20% (w/v)",,,,,,
1135,17_C0740,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
1139,17_C0741,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
1143,17_C0742,,"Sodium nitrate",NaNO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1147,17_C0743,,"Sodium nitrate",NaNO3,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1151,17_C0744,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
1299,17_C0745,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1303,17_C0746,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
1307,17_C0747,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1311,17_C0748,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
1315,17_C0749,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","20% (w/v)",,,,,,
1319,17_C0750,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","10% (w/v)",,,,,,
1323,17_C0751,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1327,17_C0752,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
1331,17_C0753,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
1335,17_C0754,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
1339,17_C0755,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1343,17_C0756,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
1491,17_C0757,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
1495,17_C0758,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1499,17_C0759,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
1503,17_C0760,,"Ammonium thiocyanate",NH4SCN,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","20% (w/v)",,,,,,
1507,17_C0761,,"Ammonium thiocyanate",NH4SCN,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1511,17_C0762,,"Ammonium thiocyanate",NH4SCN,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
1515,17_C0763,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
1519,17_C0764,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
1523,17_C0765,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
1527,17_C0766,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
1531,17_C0767,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
1535,17_C0768,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
2,17_C0769,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
6,17_C0770,,"Ammonium chloride",NH4Cl,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
10,17_C0771,,"Ammonium nitrate",NH4NO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
14,17_C0772,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
18,17_C0773,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
22,17_C0774,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
26,17_C0775,"HR Polymer Screen 12","Polyethylene glycol 1,000",,"20% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
30,17_C0776,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
34,17_C0777,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
38,17_C0778,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
42,17_C0779,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
46,17_C0780,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
194,17_C0781,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
198,17_C0782,,"Lithium bromide",LiBr,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
202,17_C0783,,"Lithium bromide",LiBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
206,17_C0784,,"Lithium bromide",LiBr,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
210,17_C0785,,"Lithium bromide",LiBr,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
214,17_C0786,,"Lithium chloride",LiCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
218,17_C0787,,"Lithium chloride",LiCl,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
222,17_C0788,,"Lithium chloride",LiCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
226,17_C0789,,"Lithium chloride",LiCl,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
230,17_C0790,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
234,17_C0791,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
238,17_C0792,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
386,17_C0793,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
390,17_C0794,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
394,17_C0795,,"Potassium acetate",KC2H3O2,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
398,17_C0796,,"Potassium acetate",KC2H3O2,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
402,17_C0797,,"Potassium bromide",KBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
406,17_C0798,,"Potassium bromide",KBr,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
410,17_C0799,,"Potassium bromide",KBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
414,17_C0800,,"Potassium carbonate",K2CO3,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
418,17_C0801,,"Potassium carbonate",K2CO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
422,17_C0802,,"Potassium carbonate",K2CO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
426,17_C0803,,"Potassium carbonate",K2CO3,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
430,17_C0804,,"Potassium chloride",KCl,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
578,17_C0805,,"Potassium chloride",KCl,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
582,17_C0806,,"Potassium chloride",KCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
586,17_C0807,,"Potassium nitrate",KNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
590,17_C0808,,"Potassium nitrate",KNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
594,17_C0809,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
598,17_C0810,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
602,17_C0811,,"Potassium thiocyanate",KSCN,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
606,17_C0812,,"Potassium thiocyanate",KSCN,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
610,17_C0813,,"Rubidium chloride",RbCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
614,17_C0814,,"Rubidium chloride",RbCl,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
618,17_C0815,,"Rubidium chloride",RbCl,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
622,17_C0816,,"Sodium bromide",NaBr,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
770,17_C0817,,"Sodium bromide",NaBr,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
774,17_C0818,,"Sodium chloride",NaCl,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
778,17_C0819,,"Sodium chloride",NaCl,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
782,17_C0820,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
786,17_C0821,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
790,17_C0822,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","40% (w/v)",,,,,,
794,17_C0823,,"Sodium nitrate",NaNO3,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
798,17_C0824,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
802,17_C0825,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","40% (w/v)",,,,,,
806,17_C0826,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
810,17_C0827,"HR Polymer Screen 13","Polyethylene glycol 1,500",,"20% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
814,17_C0828,"HR Polymer Screen 14","Polyethylene glycol 3,350",,"15% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
962,17_C0829,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","40% (w/v)",,,,,,
966,17_C0830,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
970,17_C0831,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
974,17_C0832,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","40% (w/v)",,,,,,
978,17_C0833,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
982,17_C0834,,"Ammonium thiocyanate",NH4SCN,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
986,17_C0835,,"Ammonium thiocyanate",NH4SCN,"0.1 M",CAPS,"0.1 M",10,"PEG 1000","40% (w/v)",,,,,,
990,17_C0836,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","40% (w/v)",,,,,,
994,17_C0837,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","40% (w/v)",,,,,,
998,17_C0838,"HR Polymer Screen 15","Polyethylene glycol 4,000",,"20% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
1002,17_C0839,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","40% (w/v)",,,,,,
1006,17_C0840,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
1154,17_C0841,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
1158,17_C0842,,"Ammonium chloride",NH4Cl,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1162,17_C0843,,"Ammonium chloride",NH4Cl,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
1166,17_C0844,,"Ammonium nitrate",NH4NO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1170,17_C0845,,"Ammonium nitrate",NH4NO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
1174,17_C0846,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
1178,17_C0847,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
1182,17_C0848,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
1186,17_C0849,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1190,17_C0850,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
1194,17_C0851,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
1198,17_C0852,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
1346,17_C0853,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1350,17_C0854,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
1354,17_C0855,"HR Polymer Screen 16","Polyethylene glycol 6,000",,"20% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
1358,17_C0856,,"Lithium bromide",LiBr,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1362,17_C0857,,"Lithium bromide",LiBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
1366,17_C0858,,"Lithium bromide",LiBr,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
1370,17_C0859,,"Lithium bromide",LiBr,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
1374,17_C0860,,"Lithium chloride",LiCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1378,17_C0861,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
1382,17_C0862,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1386,17_C0863,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
1390,17_C0864,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
98,17_C0865,,"Potassium acetate",KC2H3O2,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
102,17_C0866,,"Potassium bromide",KBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
106,17_C0867,,"Potassium bromide",KBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
110,17_C0868,,"Potassium bromide",KBr,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
114,17_C0869,,"Potassium bromide",KBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
118,17_C0870,,"Potassium carbonate",K2CO3,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
122,17_C0871,,"Potassium carbonate",K2CO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
126,17_C0872,,"Potassium carbonate",K2CO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
130,17_C0873,,"Potassium chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
134,17_C0874,,"Potassium chloride",KCl,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
138,17_C0875,,"Potassium nitrate",KNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
142,17_C0876,,"Potassium nitrate",KNO3,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
290,17_C0877,,"Potassium nitrate",KNO3,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
294,17_C0878,"HR Polymer Screen 17","Polyethylene glycol 8,000",,"20% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
298,17_C0879,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
302,17_C0880,"HR Polymer Screen 18","Polyethylene glycol 10,000",,"20% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
306,17_C0881,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
310,17_C0882,,"Potassium thiocyanate",KSCN,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
314,17_C0883,,"Potassium thiocyanate",KSCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
318,17_C0884,,"Potassium thiocyanate",KSCN,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
322,17_C0885,,"Rubidium chloride",RbCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
326,17_C0886,,"Rubidium chloride",RbCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
330,17_C0887,,"Rubidium chloride",RbCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
334,17_C0888,,"Sodium bromide",NaBr,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
482,17_C0889,,"Sodium bromide",NaBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
486,17_C0890,,"Sodium chloride",NaCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
490,17_C0891,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
494,17_C0892,,"Sodium nitrate",NaNO3,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
498,17_C0893,,"Sodium nitrate",NaNO3,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
502,17_C0894,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
506,17_C0895,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
510,17_C0896,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
514,17_C0897,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
518,17_C0898,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
522,17_C0899,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
526,17_C0900,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
674,17_C0901,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 400","40% (v/v)",,,,,,
678,17_C0902,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
682,17_C0903,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
686,17_C0904,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
690,17_C0905,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
694,17_C0906,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 400","40% (v/v)",,,,,,
698,17_C0907,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 400","40% (v/v)",,,,,,
702,17_C0908,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 400","40% (v/v)",,,,,,
706,17_C0909,,"Ammonium thiocyanate",NH4SCN,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
710,17_C0910,,"Ammonium thiocyanate",NH4SCN,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
714,17_C0911,,"Ammonium thiocyanate",NH4SCN,"0.1 M",Tris,"0.1 M",8,"PEG 400","40% (v/v)",,,,,,
718,17_C0912,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 400","40% (v/v)",,,,,,
866,17_C0913,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 400","40% (v/v)",,,,,,
870,17_C0914,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 400","40% (v/v)",,,,,,
