Composite List,,,,,,,,,,,,,,,,
Well position in plate,Cocktail #,Commercial Code,Chemical Additive,Chemical Formula,Concentration,Chemical Additive,Concentration,pH,Chemical Additive,Concentration,Chemical Additive,Concentration,Chemical Additive,Concentration,Chemical Additive,Concentration
26,22_C0735,,Rubidium chloride,RbCl,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
30,22_C0754,,Lithium sulfate monohydrate,Li2SO4*H2O,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
34,22_C0773,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
38,22_C0797,,Potassium bromide,KBr,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,40% (w/v),,,,,,
42,22_C0798,,Potassium bromide,KBr,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
46,22_C0799,,Potassium bromide,KBr,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
194,22_C0801,,Potassium carbonate,K2CO3,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
198,22_C0802,,Potassium carbonate,K2CO3,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,40% (w/v),,,,,,
202,22_C0808,,Potassium nitrate,KNO3,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
206,22_C0813,,Rubidium chloride,RbCl,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
210,22_C0814,,Rubidium chloride,RbCl,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
214,22_C0815,,Rubidium chloride,RbCl,0.1 M,MES,0.1 M,6,PEG 1000,40% (w/v),,,,,,
218,22_C0829,,Lithium sulfate monohydrate,Li2SO4*H2O,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
222,22_C0830,,Lithium sulfate monohydrate,Li2SO4*H2O,0.1 M,MES,0.1 M,6,PEG 1000,40% (w/v),,,,,,
226,22_C0846,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
230,22_C0868,,Potassium bromide,KBr,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
234,22_C0869,,Potassium bromide,KBr,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 400,40% (v/v),,,,,,
238,22_C0871,,Potassium carbonate,K2CO3,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
386,22_C0877,,Potassium nitrate,KNO3,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
390,22_C0885,,Rubidium chloride,RbCl,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 400,40% (v/v),,,,,,
394,22_C0887,,Rubidium chloride,RbCl,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
398,22_C0920,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,TRIS,0.1 M,8,PEG 400,20% (v/v),,,,,,
402,22_C0930,,Lithium bromide,LiBr,0.1 M,TRIS,0.1 M,8,PEG 400,80% (v/v),,,,,,
406,22_C0947,,Potassium chloride,KCl,0.1 M,TRIS,0.1 M,8,PEG 400,80% (v/v),,,,,,
410,22_C0707,,Ammonium sulfate,(NH4)2SO4,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
414,22_C0718,,Magnesium sulfate heptahydrate,MgSO4*7H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
418,22_C0734,,Potassium thiocyanate,KSCN,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
422,22_C0738,,Sodium bromide,NaBr,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
426,22_C0743,,Sodium nitrate,NaNO3,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
430,22_C0765,,Magnesium nitrate hexahydrate,Mg(NO3)2*6H2O,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
578,22_C0766,,Magnesium nitrate hexahydrate,Mg(NO3)2*6H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
582,22_C0779,,Ammonium sulfate,(NH4)2SO4,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
586,22_C0812,,Potassium thiocyanate,KSCN,0.1 M,MES,0.1 M,6,PEG 1000,40% (w/v),,,,,,
590,22_C0818,,Sodium chloride,NaCl,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
594,22_C0821,,Sodium molybdate dihydrate,Na2MoO4*2H2O,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
598,22_C0822,,Sodium nitrate,NaNO3,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
602,22_C0833,,Potassium phosphate-tribasic,K3PO4,0.1 M,MES,0.1 M,6,PEG 1000,40% (w/v),,,,,,
606,22_C0863,,Magnesium sulfate heptahydrate,MgSO4*7H2O,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
610,22_C0883,,Potassium thiocyanate,KSCN,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 400,40% (v/v),,,,,,
614,22_C0888,,Sodium bromide,NaBr,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
618,22_C0891,,Sodium molybdate dihydrate,Na2MoO4*2H2O,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
622,22_C0892,,Sodium nitrate,NaNO3,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
770,22_C0893,,Sodium nitrate,NaNO3,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
774,22_C0907,,Potassium phosphate-tribasic,K3PO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
778,22_C0936,,Magnesium sulfate heptahydrate,MgSO4*7H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,20% (v/v),,,,,,
782,22_C0955,,Sodium bromide,NaBr,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,80% (v/v),,,,,,
786,22_C0957,,Sodium chloride,NaCl,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,80% (v/v),,,,,,
790,22_C0960,,Sodium molybdate dihydrate,Na2MoO4*2H2O,0.1 M,TRIS,0.1 M,8,PEG 400,60% (v/v),,,,,,
794,22_C0696,,Ammonium chloride,NH4Cl,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
798,22_C0697,,Ammonium chloride,NH4Cl,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
802,22_C0699,,Ammonium chloride,NH4Cl,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
806,22_C0701,,Ammonium nitrate,NH4NO3,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
810,22_C0702,,Ammonium nitrate,NH4NO3,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
814,22_C0705,,Ammonium phosphate-dibasic,(NH4)2HPO4,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
962,22_C0711,,Lithium chloride,LiCl,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
966,22_C0712,,Lithium chloride,LiCl,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
970,22_C0714,,Magnesium chloride hexahydrate,MgCl2*6H2O,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
974,22_C0715,,Magnesium chloride hexahydrate,MgCl2*6H2O,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
978,22_C0722,,Potassium acetate,KC2H3O2,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
982,22_C0732,,Potassium phosphate-monobasic,KH2PO4,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
986,22_C0746,,Zinc Acetate dihydrate,Zn(C2H3O2)2*2H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
990,22_C0768,,Ammonium bromide,NH4Br,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
994,22_C0769,,Ammonium bromide,NH4Br,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,40% (w/v),,,,,,
998,22_C0770,,Ammonium chloride,NH4Cl,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
1002,22_C0776,,Ammonium phosphate-dibasic,(NH4)2HPO4,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
1006,22_C0786,,Lithium chloride,LiCl,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,40% (w/v),,,,,,
1154,22_C0788,,Lithium chloride,LiCl,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
1158,22_C0796,,Potassium acetate,KC2H3O2,0.1 M,MES,0.1 M,6,PEG 1000,40% (w/v),,,,,,
1162,22_C0809,,Potassium phosphate-monobasic,KH2PO4,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
1166,22_C0810,,Potassium phosphate-monobasic,KH2PO4,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
1170,22_C0825,,Zinc Acetate dihydrate,Zn(C2H3O2)2*2H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,40% (w/v),,,,,,
1174,22_C0826,,Zinc Acetate dihydrate,Zn(C2H3O2)2*2H2O,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
1178,22_C0840,,Ammonium bromide,NH4Br,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
1182,22_C0841,,Ammonium bromide,NH4Br,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 400,40% (v/v),,,,,,
1186,22_C0842,,Ammonium chloride,NH4Cl,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
1190,22_C0845,,Ammonium nitrate,NH4NO3,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
1194,22_C0848,,Ammonium phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
1198,22_C0862,,Magnesium chloride hexahydrate,MgCl2*6H2O,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
1346,22_C0900,,Zinc Acetate dihydrate,Zn(C2H3O2)2*2H2O,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
1350,22_C0901,,Zinc Acetate dihydrate,Zn(C2H3O2)2*2H2O,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
1354,22_C0902,,Zinc Acetate dihydrate,Zn(C2H3O2)2*2H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
1358,22_C0915,,Ammonium bromide,NH4Br,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,80% (v/v),,,,,,
1362,22_C0917,,Ammonium chloride,NH4Cl,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,80% (v/v),,,,,,
1366,22_C0918,,Ammonium chloride,NH4Cl,0.1 M,TRIS,0.1 M,8,PEG 400,80% (v/v),,,,,,
1370,22_C0922,,Ammonium phosphate-dibasic,(NH4)2HPO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,20% (v/v),,,,,,
1374,22_C0924,,Ammonium phosphate-dibasic,(NH4)2HPO4,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 400,20% (v/v),,,,,,
1378,22_C0925,,Ammonium phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8,PEG 400,20% (v/v),,,,,,
1382,22_C0934,,Magnesium chloride hexahydrate,MgCl2*6H2O,0.1 M,TRIS,0.1 M,8,PEG 400,80% (v/v),,,,,,
1386,22_C0941,,Potassium acetate,KC2H3O2,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,80% (v/v),,,,,,
1390,22_C0951,,Potassium phosphate-monobasic,KH2PO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,20% (v/v),,,,,,
98,22_C0744,,Sodium phosphate-monobasic,NaH2PO4,0.1 M,HEPES,0.1 M,7.5,PEG 1000,20% (w/v),,,,,,
102,22_C0749,,Potassium phosphate dibasic,K2HPO4,0.1 M,CAPS,0.1 M,10,PEG 1000,20% (w/v),,,,,,
106,22_C0751,,Cobalt sulfate heptahydrate,CoSO4*7H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
110,22_C0781,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,40% (w/v),,,,,,
114,22_C0852,,Calcium acetate,Ca(C2H3O2)2,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
118,22_C0854,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
122,22_C0898,,Sodium thiosulfate pentahydrate,Na2S2O3*5H2O,0.1 M,TAPS,0.1 M,9,PEG 400,40% (v/v),,,,,,
126,22_C0899,,Sodium thiosulfate pentahydrate,Na2S2O3*5H2O,0.1 M,CAPS,0.1 M,10,PEG 400,40% (v/v),,,,,,
130,22_C0904,,Potassium phosphate dibasic,K2HPO4,0.1 M,CAPS,0.1 M,10,PEG 400,40% (v/v),,,,,,
134,22_C0929,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,HEPES,0.1 M,7.5,PEG 400,80% (v/v),,,,,,
138,22_C0933,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,80% (v/v),,,,,,
142,22_C0938,,Manganese chloride tetrahydrate,MnCl2*4H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,80% (v/v),,,,,,
290,22_C0709,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
294,22_C0719,,Manganese chloride tetrahydrate,MnCl2*4H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
298,22_C0720,,Manganese chloride tetrahydrate,MnCl2*4H2O,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
302,22_C0721,,Manganese chloride tetrahydrate,MnCl2*4H2O,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
306,22_C0745,,Sodium thiosulfate pentahydrate,Na2S2O3*5H2O,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
310,22_C0747,,Potassium phosphate dibasic,K2HPO4,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
314,22_C0748,,Potassium phosphate dibasic,K2HPO4,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
318,22_C0750,,Cobalt sulfate heptahydrate,CoSO4*7H2O,0.1 M,TRIS,0.1 M,8,PEG 1000,10% (w/v),,,,,,
322,22_C0752,,Cobalt sulfate heptahydrate,CoSO4*7H2O,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
326,22_C0753,,Cobalt sulfate heptahydrate,CoSO4*7H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
330,22_C0763,,Manganese sulfate monohydrate,MnSO4*H2O,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
334,22_C0764,,Manganese sulfate monohydrate,MnSO4*H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
482,22_C0780,,Calcium acetate,Ca(C2H3O2)2,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,40% (w/v),,,,,,
486,22_C0790,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
490,22_C0793,,Manganese chloride tetrahydrate,MnCl2*4H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,40% (w/v),,,,,,
494,22_C0794,,Manganese chloride tetrahydrate,MnCl2*4H2O,0.1 M,MES,0.1 M,6,PEG 1000,40% (w/v),,,,,,
498,22_C0824,,Sodium phosphate-monobasic,NaH2PO4,0.1 M,MES,0.1 M,6,PEG 1000,40% (w/v),,,,,,
502,22_C0837,,Manganese sulfate monohydrate,MnSO4*H2O,0.1 M,MES,0.1 M,6,PEG 1000,40% (w/v),,,,,,
506,22_C0851,,Calcium acetate,Ca(C2H3O2)2,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
510,22_C0853,,Calcium acetate,Ca(C2H3O2)2,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
514,22_C0861,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
518,22_C0894,,Sodium phosphate-monobasic,NaH2PO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
522,22_C0895,,Sodium phosphate-monobasic,NaH2PO4,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
526,22_C0896,,Sodium phosphate-monobasic,NaH2PO4,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
674,22_C0897,,Sodium thiosulfate pentahydrate,Na2S2O3*5H2O,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
678,22_C0903,,Potassium phosphate dibasic,K2HPO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,40% (v/v),,,,,,
682,22_C0927,,Calcium acetate,Ca(C2H3O2)2,0.1 M,Sodium Acetate,0.1 M,5,PEG 400,20% (v/v),,,,,,
686,22_C0710,,Lithium bromide,LiBr,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
690,22_C0727,,Potassium chloride,KCl,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
694,22_C0760,,Ammonium thiocyanate,NH4SCN,0.1 M,CAPS,0.1 M,10,PEG 1000,20% (w/v),,,,,,
698,22_C0762,,Ammonium thiocyanate,NH4SCN,0.1 M,HEPES,0.1 M,7.5,PEG 1000,20% (w/v),,,,,,
702,22_C0785,,Lithium bromide,LiBr,0.1 M,TAPS,0.1 M,9,PEG 1000,40% (w/v),,,,,,
706,22_C0804,,Potassium chloride,KCl,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
710,22_C0805,,Potassium chloride,KCl,0.1 M,TAPS,0.1 M,9,PEG 1000,40% (w/v),,,,,,
714,22_C0806,,Potassium chloride,KCl,0.1 M,HEPES,0.1 M,7.5,PEG 1000,40% (w/v),,,,,,
718,22_C0834,,Ammonium thiocyanate,NH4SCN,0.1 M,TAPS,0.1 M,9,PEG 1000,40% (w/v),,,,,,
866,22_C0835,,Ammonium thiocyanate,NH4SCN,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
870,22_C0726,,Potassium chloride,KCl,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
874,22_C0761,,Ammonium thiocyanate,NH4SCN,0.1 M,TRIS,0.1 M,8,PEG 1000,20% (w/v),,,,,,
878,22_C0782,,Lithium bromide,LiBr,0.1 M,MES,0.1 M,6,PEG 1000,40% (w/v),,,,,,
882,22_C0783,,Lithium bromide,LiBr,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,40% (w/v),,,,,,
886,22_C0784,,Lithium bromide,LiBr,0.1 M,TRIS,0.1 M,8,PEG 1000,40% (w/v),,,,,,
890,22_C0856,,Lithium bromide,LiBr,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
894,22_C0857,,Lithium bromide,LiBr,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 400,40% (v/v),,,,,,
898,22_C0858,,Lithium bromide,LiBr,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
902,22_C0873,,Potassium chloride,KCl,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 400,40% (v/v),,,,,,
906,22_C0874,,Potassium chloride,KCl,0.1 M,MES,0.1 M,6,PEG 400,40% (v/v),,,,,,
910,22_C0911,,Ammonium thiocyanate,NH4SCN,0.1 M,TRIS,0.1 M,8,PEG 400,40% (v/v),,,,,,
1058,22_C0912,,Ammonium thiocyanate,NH4SCN,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 400,40% (v/v),,,,,,
1062,22_C0193,HR Grid Screen Ammonium Sulfate-A1,Ammonium sulfate,,0.8 M,Citric acid,0.1 M,4,,,,,,,,
1066,22_C0194,HR Grid Screen Ammonium Sulfate-A2,Ammonium sulfate,,0.8 M,Citric acid,0.1 M,5,,,,,,,,
1070,22_C0195,HR Grid Screen Ammonium Sulfate-A3,Ammonium sulfate,,0.8 M,MES monohydrate,0.1 M,6,,,,,,,,
1074,22_C0196,HR Grid Screen Ammonium Sulfate-A4,Ammonium sulfate,,0.8 M,HEPES,0.1 M,7,,,,,,,,
1078,22_C0197,HR Grid Screen Ammonium Sulfate-A5,Ammonium sulfate,,0.8 M,TRIS,0.1 M,8,,,,,,,,
1082,22_C0198,HR Grid Screen Ammonium Sulfate-A6,Ammonium sulfate,,0.8 M,BICINE,0.1 M,9,,,,,,,,
1086,22_C0199,HR Grid Screen Ammonium Sulfate-B1,Ammonium sulfate,,1.6 M,Citric acid,0.1 M,4,,,,,,,,
1090,22_C0200,HR Grid Screen Ammonium Sulfate-B2,Ammonium sulfate,,1.6 M,Citric acid,0.1 M,5,,,,,,,,
1094,22_C0201,HR Grid Screen Ammonium Sulfate-B3,Ammonium sulfate,,1.6 M,MES monohydrate,0.1 M,6,,,,,,,,
1098,22_C0202,HR Grid Screen Ammonium Sulfate-B4,Ammonium sulfate,,1.6 M,HEPES,0.1 M,7,,,,,,,,
1102,22_C0203,HR Grid Screen Ammonium Sulfate-B5,Ammonium sulfate,,1.6 M,TRIS,0.1 M,8,,,,,,,,
1250,22_C0204,HR Grid Screen Ammonium Sulfate-B6,Ammonium sulfate,,1.6 M,BICINE,0.1 M,9,,,,,,,,
1254,22_C0205,HR Grid Screen Ammonium Sulfate-C1,Ammonium sulfate,,2.4 M,Citric acid,0.1 M,4,,,,,,,,
1258,22_C0206,HR Grid Screen Ammonium Sulfate-C2,Ammonium sulfate,,2.4 M,Citric acid,0.1 M,5,,,,,,,,
1262,22_C0207,HR Grid Screen Ammonium Sulfate-C3,Ammonium sulfate,,2.4 M,MES monohydrate,0.1 M,6,,,,,,,,
1266,22_C0208,HR Grid Screen Ammonium Sulfate-C4,Ammonium sulfate,,2.4 M,HEPES,0.1 M,7,,,,,,,,
1270,22_C0209,HR Grid Screen Ammonium Sulfate-C5,Ammonium sulfate,,2.4 M,TRIS,0.1 M,8,,,,,,,,
1274,22_C0210,HR Grid Screen Ammonium Sulfate-C6,Ammonium sulfate,,2.4 M,BICINE,0.1 M,9,,,,,,,,
1278,22_C0211,HR Grid Screen Ammonium Sulfate-D1,Ammonium sulfate,,3.0 M,Citric acid,0.1 M,4,,,,,,,,
1282,22_C0212,HR Grid Screen Ammonium Sulfate-D2,Ammonium sulfate,,3.0 M,Citric acid,0.1 M,5,,,,,,,,
1286,22_C0213,HR Grid Screen Ammonium Sulfate-D3,Ammonium sulfate,,3.0 M,MES monohydrate,0.1 M,6,,,,,,,,
1290,22_C0214,HR Grid Screen Ammonium Sulfate-D4,Ammonium sulfate,,3.0 M,HEPES,0.1 M,7,,,,,,,,
1294,22_C0215,HR Grid Screen Ammonium Sulfate-D5,Ammonium sulfate,,3.0 M,TRIS,0.1 M,8,,,,,,,,
1442,22_C0216,HR Grid Screen Ammonium Sulfate-D6,Ammonium sulfate,,3.0 M,BICINE,0.1 M,9,,,,,,,,
1446,22_C0828,HR Polymer Screen 13,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 3,350",15% (w/v),,,,,,
1450,22_C0838,HR Polymer Screen 14,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 4,000",20% (w/v),,,,,,
1454,22_C0855,HR Polymer Screen 15,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 6,000",20% (w/v),,,,,,
1458,22_C0878,HR Polymer Screen 16,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 8,000",20% (w/v),,,,,,
1462,22_C0880,HR Polymer Screen 17,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 10,000",20% (w/v),,,,,,
1466,22_C0928,HR Polymer Screen 18,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 20,000",12% (w/v),,,,,,
1470,22_C0932,HR Polymer Screen 19,,,,Tacsimate,10% (v/v),7,Polyethylene glycol monomethyl ether 550,20% (v/v),,,,,,
1474,22_C0940,HR Polymer Screen 20,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol monomethyl ether 2,000",20% (w/v),,,,,,
1478,22_C0943,HR Polymer Screen 21,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol monomethyl ether 5,000",20% (w/v),,,,,,
1482,22_C0945,HR Polymer Screen 22,,,,Tacsimate,10% (v/v),7,Polypropylene glycol P 400,10% (v/v),,,,,,
1486,22_C0959,HR Polymer Screen 23,,,,Tacsimate,10% (v/v),7,Polyvinylpyrrolidone K 15,20% (w/v),,,,,,
4,22_C0961, HR PEGRx HT-A1,,,,Citric acid,0.1 M,3.5,Polyethylene glycol 200,34% v/v,,,,,,
8,22_C0962, HR PEGRx HT-A2,,,,Sodium citrate tribasic dihydrate,0.1 M,5.5,Polyethylene glycol 200,38% v/v,,,,,,
12,22_C0963, HR PEGRx HT-A3,,,,HEPES,0.1 M,7.5,Polyethylene glycol 200,42% v/v,,,,,,
16,22_C0964, HR PEGRx HT-A4,,,,Sodium acetate trihydrate,0.1 M,4.5,Polyethylene glycol 300,30% v/v,,,,,,
20,22_C0965, HR PEGRx HT-A5,,,,BIS-TRIS,0.1 M,6.5,Polyethylene glycol 300,25% v/v,,,,,,
24,22_C0966, HR PEGRx HT-A6,,,,BICINE,0.1 M,8.5,Polyethylene glycol 300,20% v/v,,,,,,
28,22_C0967, HR PEGRx HT-A7,,,,Sodium acetate trihydrate,0.1 M,4,Polyethylene glycol 400,15% v/v,,,,,,
32,22_C0968, HR PEGRx HT-A8,,,,MES monohydrate,0.1 M,6,Polyethylene glycol 400,22% v/v,,,,,,
36,22_C0969, HR PEGRx HT-A9,,,,Tris,0.1 M,8,Polyethylene glycol 400,30% v/v,,,,,,
40,22_C0970, HR PEGRx HT-A10,,,,Sodium citrate tribasic dihydrate,0.1 M,5,Polyethylene glycol monomethyl ether 550,30% v/v,,,,,,
44,22_C0971, HR PEGRx HT-A11,,,,Imidazole,0.1 M,7,Polyethylene glycol monomethyl ether 550,25% v/v,,,,,,
48,22_C0972, HR PEGRx HT-A12,,,,BIS-TRIS propane,0.1 M,9,Polyethylene glycol monomethyl ether 550,20% v/v,,,,,,
